subject,targetphrase,initial_response,correct_words_initial,trial,target_number,rel_response,correct_words_rel,rep_acc,rep_acc_rel
LE25,darker painted baskets,darker painted baskets,3,15,3,,,accurate,
LE25,appear to wait then turn,appear to wait then turn,5,16,5,,,accurate,
LE25,beside a sunken bat,beside a sunken bat,4,17,4,,,accurate,
LE25,forget the joke below,forget the joke below,4,18,4,,,accurate,
LE25,thinking for the hearing,thinking for the hearing,4,19,4,,,accurate,
LE25,rampant boasting captain,rampant boasting captain,3,20,3,,,accurate,
LE25,pick a chain for action,pick a chain for action,5,21,5,,,accurate,
LE25,its harmful note abounds,its harmful note abounds,4,22,4,,,accurate,
LE25,model sad and local,models sad and local,4,23,4,,,accurate,
LE25,bolder ground from justice,bolder ground from justice,4,24,4,,,accurate,
LE25,seat for locking runners,missing data,0,25,4,,,,
LE25,amend estate approach,i’m in the state approach,1,26,3,,,inaccurate,
LE25,afraid beneath demand,afraid beneath demand,3,27,3,,,accurate,
LE25,balance clamp and bottle,balance clamp and bottle,4,28,4,,,accurate,
LE25,perceive sustained supplies,perceive sustained supplies,3,29,3,,,accurate,
LE25,unseen machines agree,unseen machines agree,3,30,3,,,accurate,
LE25,attend the trend success,attend the trend success,4,31,4,,,accurate,
LE25,mark a single ladder,mark a single ladder,4,32,4,,,accurate,
LE25,transcend almost betrayed,missing data,0,33,3,,,,
LE25,indeed a tax ascent,indeed tax ascend,2,34,4,,,inaccurate,
LE25,career despite research,career despite research,3,35,3,,,accurate,
LE25,divide across retreat,divide across retreat,3,36,3,,,accurate,
LE25,resting older earring,resting older earring,3,37,3,,,accurate,
LE25,technique but sent result,technique but sent result,4,38,4,,,accurate,
LE25,connect the beer device,connect the beer device,4,39,4,,,accurate,
LE25,hold a page of fortune,hold page of fortune,4,40,5,,,inaccurate,
LE25,rowing farther matters,rowing further matters,2,41,3,,,inaccurate,
LE25,narrow seated member,missing data,0,42,3,,,,
LE25,unless escape can learn,unless escape can learn,4,43,4,,,accurate,
LE25,increase a grade sedate,x,0,44,4,,,inaccurate,
LE25,target keeping season,target keeping season,3,45,3,,,accurate,
LE25,address her meeting time,address her meeting time,4,46,4,,,accurate,
LE25,bush is chosen after,missing data,0,47,4,,,,
LE25,distant leaking basement,distant leaking basement,3,48,3,,,accurate,
LE25,and spoke behind her sin,and spoke behind her sin,5,49,5,,,accurate,
LE25,submit his cash report,submit his cash report,4,50,4,,,accurate,
LE25,done with finest handle,done with finest handle,4,51,4,,,accurate,
LE25,frame her seed to answer,frame her seat to answer,4,52,5,,,inaccurate,
LE25,admit the gear beyond,admit the gear beyond,4,53,4,,,accurate,
LE25,constant willing walker,constant willing walker,3,54,3,,,accurate,
LE25,sparkle enter broken,sparkle enter broken,3,55,3,,,accurate,
LE25,cheap control in paper,cheap control and paper,3,56,4,,,inaccurate,
LE25,remove and name for stake,remove name for snake,3,57,5,,,inaccurate,
LE25,functions aim his acid,functions aim has acid,3,58,4,,,inaccurate,
LE25,pooling pill or cattle,missing data,0,59,4,,,,
LE25,signal breakfast pilot,single breakfast pilot,2,60,3,,,inaccurate,
LE25,kick a tad above them,can’t contend above them,2,61,5,,,inaccurate,
LE25,rode the lamp for teasing,road the lamp for teasing,4,62,5,,,inaccurate,
LE25,mode campaign for budget,mode campaign for budget,4,63,4,,,accurate,
LE25,listen final station,listen final station,3,64,3,,,accurate,
LE25,rocking modern poster,rocking modern poster,3,65,3,,,accurate,
LE25,secure but lease apart,secure but lease apart,4,66,4,,,accurate,
LE25,round and bad for carpet,round and bad for carpet,5,67,5,,,accurate,
LE25,her owners arm the phone,her owners on the phone,4,68,5,,,inaccurate,
LE25,assume to catch control,assume to catch control,4,69,4,,,accurate,
LE25,mistake delight for heat,mistake delight for heat,4,70,4,,,accurate,
LE25,confused but roared again,confused but roared again,4,71,4,,,accurate,
LE25,sinking rather tundra,sinking rather tundra,3,72,3,,,accurate,
LE25,mate denotes a judgement,made denotes a judgement,3,73,4,,,inaccurate,
LE25,award his drain away,award his rain away,3,74,4,,,inaccurate,
LE25,account for who could knock,account for who could knock,5,75,5,,,accurate,
LE25,cool the jar in private,cool the jar in private,5,76,5,,,accurate,
LE25,may the same pursued it,may the same pursuited,3,77,5,,,inaccurate,
LE25,embark or take her sheet,embark or take your ship,3,78,5,,,inaccurate,
LE25,stable wrist and load it,stable wrist and loaded,4,79,5,,,inaccurate,
LE25,measure fame with legal,measure fame with legal,4,80,4,,,accurate,
LE25,butcher in the middle,but you’re in the middle,3,81,4,,,inaccurate,
LE25,to sort but fear inside,to sort but fear inside,5,82,5,,,accurate,
LE25,push her equal culture,push her equal culture,4,83,4,,,accurate,
LE25,commit such used advice,commit such use advice,4,84,4,,,accurate,
LE25,advance but sat appeal,advance but set appeal,3,85,4,,,inaccurate,
LE26,attack became concerned,missing data,0,6,3,,,,
LE26,avoid or beat command,avoid or be command,3,7,4,,,inaccurate,
LE26,pain can follow agents,pain can follow agents,4,8,4,,,accurate,
LE26,define respect instead,define respect instead,3,9,3,,,accurate,
LE26,for coke a great defeat,missing data,0,10,5,,,,
LE26,had eaten junk and train,missing data,0,11,5,,,,
LE26,support with dock and cheer,support with dock and cheer,5,12,5,,,accurate,
LE26,or spent sincere aside,missing data,0,13,4,,,,
LE26,vital seats with wonder,vital seats with wonder,4,14,4,,,accurate,
LE26,darker painted baskets,darker painted baskets,3,15,3,,,accurate,
LE26,appear to wait then turn,appear to wait then turn,5,16,5,,,accurate,
LE26,beside a sunken bat,beside a sunken bat,4,17,4,,,accurate,
LE26,forget the joke below,forget the joke below,4,18,4,,,accurate,
LE26,thinking for the hearing,missing data,0,19,4,,,,
LE26,rampant boasting captain,missing data,0,20,3,,,,
LE26,pick a chain for action,pick a chain for action,5,21,5,,,accurate,
LE26,its harmful note abounds,its harmful note abounds,4,22,4,,,accurate,
LE26,model sad and local,model sad and local,4,23,4,,,accurate,
LE26,bolder ground from justice,bolder ground for justice,3,24,4,,,inaccurate,
LE26,seat for locking runners,see for locking runners,3,25,4,,,inaccurate,
LE26,amend estate approach,missing data,0,26,3,,,,
LE26,afraid beneath demand,missing data,0,27,3,,,,
LE26,balance clamp and bottle,balance clamp and bottle,4,28,4,,,accurate,
LE26,perceive sustained supplies,perceive sustained supplies,3,29,3,,,accurate,
LE26,unseen machines agree,unseen machines agree,3,30,3,,,accurate,
LE26,attend the trend success,attend the trend success,4,31,4,,,accurate,
LE26,mark a single ladder,mark a single ladder,4,32,4,,,accurate,
LE26,transcend almost betrayed,missing data,0,33,3,,,,
LE26,indeed a tax ascent,indeed attacks ascend,1,34,4,,,inaccurate,
LE26,career despite research,career despite research,3,35,3,,,accurate,
LE26,divide across retreat,divide across retreat,3,36,3,,,accurate,
LE26,resting older earring,rusty older earring,2,37,3,,,inaccurate,
LE26,technique but sent result,technique but sent result,4,38,4,,,accurate,
LE26,connect the beer device,connect the beer device,4,39,4,,,accurate,
LE26,hold a page of fortune,hold page of fortune,4,40,5,,,inaccurate,
LE26,rowing farther matters,rowing farther matters,3,41,3,,,accurate,
LE26,narrow seated member,narrow seated member,3,42,3,,,accurate,
LE26,unless escape can learn,unless escape can learn,4,43,4,,,accurate,
LE26,increase a grade sedate,missing data,0,44,4,,,,
LE26,target keeping season,target keeping season,3,45,3,,,accurate,
LE26,address her meeting time,address her meeting time,4,46,4,,,accurate,
LE26,bush is chosen after,bushes chosen after,3,47,4,,,inaccurate,
LE26,distant leaking basement,distant leaking basement,3,48,3,,,accurate,
LE26,and spoke behind her sin,and spoke behind her sin,5,49,5,,,accurate,
LE26,submit his cash report,missing data,0,50,4,,,,
LE26,done with finest handle,done with finest handle,4,51,4,,,accurate,
LE26,frame her seed to answer,frame her seed to answer,5,52,5,,,accurate,
LE26,admit the gear beyond,admit the gear beyond,4,53,4,,,accurate,
LE26,constant willing walker,constant willing walker,3,54,3,,,accurate,
LE26,sparkle enter broken,sparkle enter broken,3,55,3,,,accurate,
LE26,cheap control in paper,cheap control in paper,4,56,4,,,accurate,
LE26,remove and name for stake,remove a name for snake,3,57,5,,,inaccurate,
LE26,functions aim his acid,functions aim his acid,4,58,4,,,accurate,
LE26,pooling pill or cattle,pooling pale or cattle,3,59,4,,,inaccurate,
LE26,signal breakfast pilot,single breakfast pilot,2,60,3,,,inaccurate,
LE26,kick a tad above them,kick a tad above them,5,61,5,,,accurate,
LE26,rode the lamp for teasing,road the lamp for teasing,4,62,5,,,inaccurate,
LE26,mode campaign for budget,boat campaign for budget,3,63,4,,,inaccurate,
LE26,listen final station,listen final station,3,64,3,,,accurate,
LE26,rocking modern poster,rocking modern poster,3,65,3,,,accurate,
LE26,secure but lease apart,secure but lease apart,4,66,4,,,accurate,
LE26,round and bad for carpet,ground and bad for carpet,4,67,5,,,inaccurate,
LE26,her owners arm the phone,her owners arm the phone,5,68,5,,,accurate,
LE26,assume to catch control,assume to catch control,4,69,4,,,accurate,
LE26,mistake delight for heat,mistake delight for heat,4,70,4,,,accurate,
LE26,confused but roared again,confuse but roared again,4,71,4,,,accurate,
LE26,sinking rather tundra,sinking rather tundra,3,72,3,,,accurate,
LE26,mate denotes a judgement,may denotes a judgement,3,73,4,,,inaccurate,
LE26,award his drain away,award his drain away,4,74,4,,,accurate,
LE26,account for who could knock,account for who could knock,5,75,5,,,accurate,
LE26,cool the jar in private,cool the jar in private,5,76,5,,,accurate,
LE26,may the same pursued it,may the same pursuited,3,77,5,,,inaccurate,
LE26,embark or take her sheet,embark or take her sheet,5,78,5,,,accurate,
LE26,stable wrist and load it,stable wrist and loaded,4,79,5,,,inaccurate,
LE26,measure fame with legal,measure fame with legal,4,80,4,,,accurate,
LE26,butcher in the middle,butter in the middle,3,81,4,,,inaccurate,
LE26,to sort but fear inside,to sort but fear inside,5,82,5,,,accurate,
LE26,push her equal culture,push her equal culture,4,83,4,,,accurate,
LE26,commit such used advice,commit such use advice,4,84,4,,,accurate,
LE26,advance but sat appeal,advance but sat appeal,4,85,4,,,accurate,
LE27,connect the beer device,connect the beer device,4,6,4,,,accurate,
LE27,award his drain away,award his drain away,4,7,4,,,accurate,
LE27,mistake delight for heat,mistake the light for heat,3,8,4,,,inaccurate,
LE27,rowing farther matters,rowing farther matters,3,9,3,,,accurate,
LE27,indeed a tax ascent,indeed attacks ascent,2,10,4,,,inaccurate,
LE27,or spent sincere aside,or spent a sear aside,3,11,4,,,inaccurate,
LE27,submit his cash report,so vit his cash report,3,12,4,,,inaccurate,
LE27,assume to catch control,assume to cash control,3,13,4,,,inaccurate,
LE27,butcher in the middle,butcher in the middle,4,14,4,,,accurate,
LE27,avoid or beat command,avoid or beat command,4,15,4,,,accurate,
LE27,admit the gear beyond,admit the gear beyond,4,16,4,,,accurate,
LE27,may the same pursued it,may the same pursuit,3,17,5,,,inaccurate,
LE27,rampant boasting captain,rampant boasting captain,3,18,3,,,accurate,
LE27,for coke a great defeat,for coke a greet defeat,4,19,5,,,inaccurate,
LE27,technique but sent result,technique say result,2,20,4,,,inaccurate,
LE27,unseen machines agree,unseen machines agree,3,21,3,,,accurate,
LE27,career despite research,career despite research,3,22,3,,,accurate,
LE27,constant willing walker,constant willing walker,3,23,3,,,accurate,
LE27,push her equal culture,push her equal culture,4,24,4,,,accurate,
LE27,signal breakfast pilot,signal breakfast pilot,3,25,3,,,accurate,
LE27,confused but roared again,confused but roared again,4,26,4,,,accurate,
LE27,its harmful note abounds,his harmful notes abounds,3,27,4,,,inaccurate,
LE27,remove and name for stake,remove and name for steak,5,28,5,,,accurate,
LE27,narrow seated member,neuro seated number,1,29,3,,,inaccurate,
LE27,appear to wait then turn,missing data,0,30,5,,,,
LE27,bolder ground from justice,bolder gram from justice,3,31,4,,,inaccurate,
LE27,target keeping season,target keep season,2,32,3,,,inaccurate,
LE27,seat for locking runners,seat for locking runners,4,33,4,,,accurate,
LE27,functions aim his acid,missing data,0,34,4,,,,
LE27,to sort but fear inside,to sort but fear inside,5,35,5,,,accurate,
LE27,rocking modern poster,rocking modern poster,3,36,3,,,accurate,
LE27,distant leaking basement,distant leaking basement,3,37,3,,,accurate,
LE27,kick a tad above them,kick a tad above them,5,38,5,,,accurate,
LE27,embark or take her sheet,embark or take her sheet,5,39,5,,,accurate,
LE27,address her meeting time,address her meeting time,4,40,4,,,accurate,
LE27,support with dock and cheer,support with dock and cheer,5,41,5,,,accurate,
LE27,amend estate approach,amend a straight approach,2,42,3,,,inaccurate,
LE27,account for who could knock,account for who could knock,5,43,5,,,accurate,
LE27,pain can follow agents,missing data,0,44,4,,,,
LE27,frame her seed to answer,frame her seed answer,4,45,5,,,inaccurate,
LE27,round and bad for carpet,round and bad for carpet,5,46,5,,,accurate,
LE27,beside a sunken bat,beside a sunken bat,4,47,4,,,accurate,
LE27,mark a single ladder,mark a single ladder,4,48,4,,,accurate,
LE27,and spoke behind her sin,i spoke behind her sin,4,49,5,,,inaccurate,
LE27,spackle enter broken,spackle inter broken,2,50,3,,,inaccurate,
LE27,thinking for the hearing,thinking for the hearing,4,51,4,,,accurate,
LE27,forget the joke below,forget it the joke below,4,52,4,,,accurate,
LE27,listen final station,listen final station,3,53,3,,,accurate,
LE27,stable wrist and load it,stable wrist and load it,5,54,5,,,accurate,
LE27,had eaten junk and train,missing data,0,55,5,,,,
LE27,attend the trend success,attend the trend to success,4,56,4,,,accurate,
LE27,attack became concerned,attack became concerned,3,57,3,,,accurate,
LE27,transcend almost betrayed,transcend almost betrayed,3,58,3,,,accurate,
LE27,secure but lease apart,secure but lease apart,4,59,4,,,accurate,
LE27,pooling pill or cattle,pooling pill or cattle,4,60,4,,,accurate,
LE27,resting older earring,resting older earring,3,61,3,,,accurate,
LE27,divide across retreat,divide across retreat,3,62,3,,,accurate,
LE27,perceive sustained supplies,missing data,0,63,3,,,,
LE27,pick a chain for action,pick a chain for action,5,64,5,,,accurate,
LE27,commit such used advice,commit such used advice,4,65,4,,,accurate,
LE27,balance clamp and bottle,balance clamp and bottle,4,66,4,,,accurate,
LE27,rode the lamp for teasing,road the lamp for teasing,4,67,5,,,inaccurate,
LE27,unless escape can learn,unless escape can learn,4,68,4,,,accurate,
LE27,bush is chosen after,bush is chosen after,4,69,4,,,accurate,
